NOME INSTITUIÇÃO;CÓD COMPE AG;UF
BÔNUSCRED SOCIEDADE DE CRÉDITO DIRETO S.A.;0000;PR
BANCO XCMG BRASIL S.A.;0000;MG
MAF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;0000;RJ
COBUCCIO SOCIEDADE DE CRÉDITO DIRETO S.A.;0000;MG
SOLUÇÃO FINANÇAS SOCIEDADE DE CRÉDITO DIRETO S.A.;0000;MG
SUMUP SOCIEDADE DE CRÉDITO DIRETO S.A.;0000;SP
ZIPDIN SOLUÇÕES DIGITAIS SOCIEDADE DE CRÉDITO DIRETO S/A;0000;RJ
WORK SOCIEDADE DE CRÉDITO DIRETO S.A.;0000;SP
DMCARD SOCIEDADE DE CRÉDITO DIRETO S.A.;0000;SP
FIDD DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;0000;SP
MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;0000;SP
ACCREDITO - SOCIEDADE DE CRÉDITO DIRETO S.A.;0000;SP
HARMONIA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;0000;SP
CORA SOCIEDADE DE CRÉDITO DIRETO S.A.;0000;SP
FÊNIX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;0000;MT
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;0000;MG
FINCAPITAL SOCIEDADE DE CRÉDITO DIRETO S.A.;0000;SP
BRCARD SOCIEDADE DE CRÉDITO DIRETO S/A;0000;GO
NU DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;0000;SP
CREDIFIT SOCIEDADE DE CRÉDITO DIRETO S.A.;0000;BA
FFCRED SOCIEDADE DE CRÉDITO DIRETO S.A..;0000;RS
STARK SOCIEDADE DE CRÉDITO DIRETO S.A.;0000;SP
CAPITAL CONSIG SOCIEDADE DE CRÉDITO DIRETO S.A.;0000;SP
GIRO - SOCIEDADE DE CRÉDITO DIRETO S/A;0000;PR
PORTOPAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;0000;SP
FOURTRADE CORRETORA DE CÂMBIO LTDA.;0000;RJ
FOURTRADE CORRETORA DE CÂMBIO LTDA.;0000;SP
BANCO PORTO REAL DE INVESTIMENTOS S.A;0000;RJ
RJI CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;0000;BA
RJI CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;0001;RJ
BNY MELLON BANCO S.A.;0017;RJ
BNY MELLON BANCO S.A.;0175;SP
CREDIT SUISSE (BRASIL) S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;0000;SP
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA.;0000;SP
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;0000;SP
BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;0001;SP
DAYCOVAL LEASING - BANCO MÚLTIPLO S.A.;0001;SP
BR-CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;0000;SP
BANCO DE LA PROVINCIA DE BUENOS AIRES;0001;SP
PLURAL S.A. BANCO MÚLTIPLO;0001;RJ
PLURAL S.A. BANCO MÚLTIPLO;0002;SP
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;0001;SP
JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;0001;SP
ALFA ARRENDAMENTO MERCANTIL S.A.;0000;SP
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;0000;SP
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;0000;SP
BANCO ANDBANK (BRASIL) S.A.;0018;SP
ING BANK N.V.;0001;SP
BANCO ITAULEASING S.A.;0000;SP
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;0000;SP
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;0006;SP
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;0009;SP
BCV - BANCO DE CRÉDITO E VAREJO S.A.;0001;SP
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;0000;SP
SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.;0000;SP
SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.;0000;RJ
NECTON INVESTIMENTOS  S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES;0000;SP
NECTON INVESTIMENTOS  S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES;0000;RJ
BEXS CORRETORA DE CÂMBIO S/A;0000;SP
FAMÍLIA PAULISTA COMPANHIA HIPOTECÁRIA;0000;SP
COBANSA COMPANHIA HIPOTECARIA;0000;SP
BANCO HSBC S.A.;0000;SP
BANCO ARBI S.A.;0001;RJ
BANCO ARBI S.A.;0213;BA
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;0000;SP
BANCO TRICURY S.A.;0000;SP
BANCO VOLVO BRASIL S.A.;0000;PR
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;0000;SP
BANCO SAFRA S.A.;0097;SP
BANCO SAFRA S.A.;0003;SP
BANCO SAFRA S.A.;0004;SP
BANCO SAFRA S.A.;0005;SP
BANCO SAFRA S.A.;0025;RJ
BANCO SAFRA S.A.;0007;RS
BANCO SAFRA S.A.;0008;BA
BANCO SAFRA S.A.;0009;PR
BANCO SAFRA S.A.;0010;SP
BANCO SAFRA S.A.;0011;SP
BANCO SAFRA S.A.;0014;SP
BANCO SAFRA S.A.;0016;SP
BANCO SAFRA S.A.;0015;RJ
BANCO SAFRA S.A.;0018;SP
BANCO SAFRA S.A.;0021;SP
BANCO SAFRA S.A.;0019;SP
BANCO SAFRA S.A.;0020;SP
BANCO SAFRA S.A.;0024;SP
BANCO SAFRA S.A.;0028;SP
BANCO SAFRA S.A.;0023;MG
BANCO SAFRA S.A.;0138;RJ
BANCO SAFRA S.A.;0027;SP
BANCO SAFRA S.A.;0026;SP
BANCO SAFRA S.A.;0029;PE
BANCO SAFRA S.A.;0030;SP
BANCO SAFRA S.A.;0047;RJ
BANCO SAFRA S.A.;0012;SP
BANCO SAFRA S.A.;0034;SP
BANCO SAFRA S.A.;0035;PR
BANCO SAFRA S.A.;0036;GO
BANCO SAFRA S.A.;0037;CE
BANCO SAFRA S.A.;0039;RS
BANCO SAFRA S.A.;0158;BA
BANCO SAFRA S.A.;0041;SP
BANCO SAFRA S.A.;0042;SP
BANCO SAFRA S.A.;0043;MS
BANCO SAFRA S.A.;0044;AM
BANCO SAFRA S.A.;0159;CE
BANCO SAFRA S.A.;0048;PA
BANCO SAFRA S.A.;0049;ES
BANCO SAFRA S.A.;0051;SP
BANCO SAFRA S.A.;0052;DF
BANCO SAFRA S.A.;0160;SP
BANCO SAFRA S.A.;0141;SP
BANCO SAFRA S.A.;0137;SC
BANCO SAFRA S.A.;0144;PE
BANCO SAFRA S.A.;0142;RS
BANCO SAFRA S.A.;0145;MT
BANCO SAFRA S.A.;0146;SP
BANCO SAFRA S.A.;0065;AL
BANCO SAFRA S.A.;0067;SC
BANCO SAFRA S.A.;0147;SC
BANCO SAFRA S.A.;0148;SC
BANCO SAFRA S.A.;0006;RJ
BANCO SAFRA S.A.;0076;SP
BANCO SAFRA S.A.;0083;SP
BANCO SAFRA S.A.;0087;SP
BANCO SAFRA S.A.;0088;SC
BANCO SAFRA S.A.;0002;SP
BANCO SAFRA S.A.;0056;SP
BANCO SAFRA S.A.;0071;SP
BANCO SAFRA S.A.;0054;SP
BANCO SAFRA S.A.;0093;SP
BANCO SAFRA S.A.;0112;SP
BANCO SAFRA S.A.;0125;SP
BANCO SAFRA S.A.;0126;SP
BANCO SAFRA S.A.;0115;SP
BANCO SAFRA S.A.;0140;SP
BANCO SAFRA S.A.;0121;SP
BANCO SAFRA S.A.;0122;SP
BANCO SAFRA S.A.;0124;SP
BANCO SAFRA S.A.;0131;MG
BANCO SAFRA S.A.;0038;PR
BANCO SAFRA S.A.;0133;SP
BANCO SAFRA S.A.;0135;SP
BANCO SAFRA S.A.;0136;RS
BANCO SAFRA S.A.;0149;SP
BANCO SAFRA S.A.;0152;SP
BANCO SAFRA S.A.;0154;PR
BANCO SAFRA S.A.;0153;PR
BANCO SAFRA S.A.;0155;RJ
BANCO SAFRA S.A.;0161;RN
BANCO SAFRA S.A.;0162;MG
BANCO SAFRA S.A.;0164;SP
BANCO SAFRA S.A.;0165;SP
BANCO SAFRA S.A.;0169;SP
BANCO SAFRA S.A.;0166;SP
BANCO SAFRA S.A.;0173;RS
BANCO SAFRA S.A.;0172;PR
BANCO SAFRA S.A.;0178;MA
BANCO SAFRA S.A.;1890;MG
BANCO SAFRA S.A.;0190;RJ
BANCO SAFRA S.A.;0191;GO
BANCO SAFRA S.A.;0197;GO
BANCO SAFRA S.A.;0198;SP
BANCO SAFRA S.A.;0201;SP
BANCO SAFRA S.A.;0202;SP
BANCO SAFRA S.A.;0199;RJ
BANCO SAFRA S.A.;0200;SP
BANCO SAFRA S.A.;0204;SP
BANCO SAFRA S.A.;0001;RJ
BANCO SAFRA S.A.;0422;SP
BANCO SAFRA S.A.;0206;GO
BANCO SAFRA S.A.;0207;SP
BANCO SAFRA S.A.;2090;PR
BANCO SAFRA S.A.;2110;SP
BANCO SAFRA S.A.;2100;RJ
BANCO SAFRA S.A.;0212;PB
BANCO SAFRA S.A.;0550;SP
BANCO SAFRA S.A.;0214;SP
BANCO SAFRA S.A.;0288;SP
BANCO SAFRA S.A.;0284;SP
BANCO SAFRA S.A.;0282;SP
BRADESCO-KIRTON CORRETORA DE CÂMBIO S.A.;0000;SP
BANCO SMARTBANK S.A.;0001;SP
BANCO FIBRA S.A.;0001;SP
BANCO VOLKSWAGEN S.A.;0000;SP
BANCO LUSO BRASILEIRO S.A.;0019;SP
BANCO GM S.A.;0000;SP
BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;0000;RJ
BANCO PAN S.A.;0001;SP
BANCO VOTORANTIM S.A.;0001;SP
BANCO VOTORANTIM S.A.;1111;SP
BANCO VOTORANTIM S.A.;2020;SP
PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;0000;SP
BANCO ITAUBANK S.A.;0001;SP
BANCO MUFG BRASIL S.A.;0002;SP
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;0001;SP
ITAÚ UNIBANCO S.A.;0057;SP
ITAÚ UNIBANCO S.A.;3205;MG
ITAÚ UNIBANCO S.A.;0307;RJ
ITAÚ UNIBANCO S.A.;0006;SP
ITAÚ UNIBANCO S.A.;0080;SP
ITAÚ UNIBANCO S.A.;0029;SP
ITAÚ UNIBANCO S.A.;3201;MG
ITAÚ UNIBANCO S.A.;0060;SP
ITAÚ UNIBANCO S.A.;0014;SP
ITAÚ UNIBANCO S.A.;0053;MG
ITAÚ UNIBANCO S.A.;0061;SP
ITAÚ UNIBANCO S.A.;0082;PR
ITAÚ UNIBANCO S.A.;0083;PR
ITAÚ UNIBANCO S.A.;0043;SP
ITAÚ UNIBANCO S.A.;3212;RJ
ITAÚ UNIBANCO S.A.;0030;SP
ITAÚ UNIBANCO S.A.;0024;SP
ITAÚ UNIBANCO S.A.;0075;SP
ITAÚ UNIBANCO S.A.;0084;MG
ITAÚ UNIBANCO S.A.;0064;SP
ITAÚ UNIBANCO S.A.;0007;SP
ITAÚ UNIBANCO S.A.;0088;PR
ITAÚ UNIBANCO S.A.;0009;SP
ITAÚ UNIBANCO S.A.;0091;MS
ITAÚ UNIBANCO S.A.;0065;SP
ITAÚ UNIBANCO S.A.;0093;RJ
ITAÚ UNIBANCO S.A.;0095;PR
ITAÚ UNIBANCO S.A.;0096;MS
ITAÚ UNIBANCO S.A.;0008;SP
ITAÚ UNIBANCO S.A.;0010;SP
ITAÚ UNIBANCO S.A.;0052;SP
ITAÚ UNIBANCO S.A.;0041;SP
ITAÚ UNIBANCO S.A.;0066;SP
ITAÚ UNIBANCO S.A.;0103;MG
ITAÚ UNIBANCO S.A.;0039;SP
ITAÚ UNIBANCO S.A.;0011;SP
ITAÚ UNIBANCO S.A.;0104;MG
ITAÚ UNIBANCO S.A.;0067;SP
ITAÚ UNIBANCO S.A.;0033;SP
ITAÚ UNIBANCO S.A.;0068;SP
ITAÚ UNIBANCO S.A.;0069;SP
ITAÚ UNIBANCO S.A.;0019;SP
ITAÚ UNIBANCO S.A.;0048;SP
ITAÚ UNIBANCO S.A.;0110;SP
ITAÚ UNIBANCO S.A.;0111;PR
ITAÚ UNIBANCO S.A.;0025;SP
ITAÚ UNIBANCO S.A.;0031;SP
ITAÚ UNIBANCO S.A.;0115;MG
ITAÚ UNIBANCO S.A.;0056;SP
ITAÚ UNIBANCO S.A.;0058;SP
ITAÚ UNIBANCO S.A.;0001;SP
ITAÚ UNIBANCO S.A.;3217;BA
ITAÚ UNIBANCO S.A.;0120;MG
ITAÚ UNIBANCO S.A.;0012;SP
ITAÚ UNIBANCO S.A.;0013;SP
ITAÚ UNIBANCO S.A.;0073;SP
ITAÚ UNIBANCO S.A.;0054;SP
ITAÚ UNIBANCO S.A.;0072;SP
ITAÚ UNIBANCO S.A.;0026;SP
ITAÚ UNIBANCO S.A.;0004;SP
ITAÚ UNIBANCO S.A.;0121;SP
ITAÚ UNIBANCO S.A.;3186;SP
ITAÚ UNIBANCO S.A.;3218;SP
ITAÚ UNIBANCO S.A.;0050;SP
ITAÚ UNIBANCO S.A.;0126;PR
ITAÚ UNIBANCO S.A.;3185;RJ
ITAÚ UNIBANCO S.A.;0027;SP
ITAÚ UNIBANCO S.A.;0037;SP
ITAÚ UNIBANCO S.A.;0020;SP
ITAÚ UNIBANCO S.A.;3100;SP
ITAÚ UNIBANCO S.A.;0017;SP
ITAÚ UNIBANCO S.A.;0018;SP
ITAÚ UNIBANCO S.A.;0049;SP
ITAÚ UNIBANCO S.A.;0022;SP
ITAÚ UNIBANCO S.A.;0045;SP
ITAÚ UNIBANCO S.A.;3240;SP
ITAÚ UNIBANCO S.A.;3789;SP
ITAÚ UNIBANCO S.A.;0133;MG
ITAÚ UNIBANCO S.A.;0015;SP
ITAÚ UNIBANCO S.A.;0076;SP
ITAÚ UNIBANCO S.A.;0055;SP
ITAÚ UNIBANCO S.A.;0002;SP
ITAÚ UNIBANCO S.A.;0028;SP
ITAÚ UNIBANCO S.A.;0005;SP
ITAÚ UNIBANCO S.A.;3746;SP
ITAÚ UNIBANCO S.A.;0077;SP
ITAÚ UNIBANCO S.A.;0078;SP
ITAÚ UNIBANCO S.A.;0079;SP
ITAÚ UNIBANCO S.A.;3175;PE
ITAÚ UNIBANCO S.A.;3241;BA
ITAÚ UNIBANCO S.A.;3199;RJ
ITAÚ UNIBANCO S.A.;3247;SP
ITAÚ UNIBANCO S.A.;0227;SP
ITAÚ UNIBANCO S.A.;0211;SP
ITAÚ UNIBANCO S.A.;0251;SP
ITAÚ UNIBANCO S.A.;0265;SP
ITAÚ UNIBANCO S.A.;0206;SP
ITAÚ UNIBANCO S.A.;0248;SP
ITAÚ UNIBANCO S.A.;0261;SP
ITAÚ UNIBANCO S.A.;0233;PR
ITAÚ UNIBANCO S.A.;0258;SP
ITAÚ UNIBANCO S.A.;0235;SP
ITAÚ UNIBANCO S.A.;0228;SP
ITAÚ UNIBANCO S.A.;0240;SP
ITAÚ UNIBANCO S.A.;0161;SP
ITAÚ UNIBANCO S.A.;3322;PR
ITAÚ UNIBANCO S.A.;3344;PR
ITAÚ UNIBANCO S.A.;0247;SP
ITAÚ UNIBANCO S.A.;3184;SP
ITAÚ UNIBANCO S.A.;3706;PR
ITAÚ UNIBANCO S.A.;3702;PR
ITAÚ UNIBANCO S.A.;0249;SP
ITAÚ UNIBANCO S.A.;3707;PR
ITAÚ UNIBANCO S.A.;3705;PR
ITAÚ UNIBANCO S.A.;0118;PR
ITAÚ UNIBANCO S.A.;0262;SP
ITAÚ UNIBANCO S.A.;0220;SP
ITAÚ UNIBANCO S.A.;0259;SP
ITAÚ UNIBANCO S.A.;3708;PR
ITAÚ UNIBANCO S.A.;3703;PR
ITAÚ UNIBANCO S.A.;3377;PR
ITAÚ UNIBANCO S.A.;0214;SP
ITAÚ UNIBANCO S.A.;0237;SP
ITAÚ UNIBANCO S.A.;3709;PR
ITAÚ UNIBANCO S.A.;3715;PR
ITAÚ UNIBANCO S.A.;0204;RJ
ITAÚ UNIBANCO S.A.;3701;PR
ITAÚ UNIBANCO S.A.;0021;SP
ITAÚ UNIBANCO S.A.;0213;SP
ITAÚ UNIBANCO S.A.;3718;PR
ITAÚ UNIBANCO S.A.;3714;PR
ITAÚ UNIBANCO S.A.;0250;SP
ITAÚ UNIBANCO S.A.;0264;SP
ITAÚ UNIBANCO S.A.;0212;SP
ITAÚ UNIBANCO S.A.;3713;PR
ITAÚ UNIBANCO S.A.;0210;SP
ITAÚ UNIBANCO S.A.;3719;PR
ITAÚ UNIBANCO S.A.;0241;SP
ITAÚ UNIBANCO S.A.;2903;GO
ITAÚ UNIBANCO S.A.;0125;SP
ITAÚ UNIBANCO S.A.;0129;BA
ITAÚ UNIBANCO S.A.;0139;SP
ITAÚ UNIBANCO S.A.;0138;SP
ITAÚ UNIBANCO S.A.;0046;SP
ITAÚ UNIBANCO S.A.;0142;SP
ITAÚ UNIBANCO S.A.;3716;PR
ITAÚ UNIBANCO S.A.;3711;PR
ITAÚ UNIBANCO S.A.;0149;SP
ITAÚ UNIBANCO S.A.;0140;SP
ITAÚ UNIBANCO S.A.;0145;SP
ITAÚ UNIBANCO S.A.;0141;SP
ITAÚ UNIBANCO S.A.;3355;SP
ITAÚ UNIBANCO S.A.;0109;PR
ITAÚ UNIBANCO S.A.;0113;PR
ITAÚ UNIBANCO S.A.;0215;SP
ITAÚ UNIBANCO S.A.;0144;SP
ITAÚ UNIBANCO S.A.;0203;SP
ITAÚ UNIBANCO S.A.;0136;SP
ITAÚ UNIBANCO S.A.;0097;SP
ITAÚ UNIBANCO S.A.;0236;PR
ITAÚ UNIBANCO S.A.;0148;MG
ITAÚ UNIBANCO S.A.;0147;GO
ITAÚ UNIBANCO S.A.;0146;SP
ITAÚ UNIBANCO S.A.;2902;DF
ITAÚ UNIBANCO S.A.;0166;SP
ITAÚ UNIBANCO S.A.;0152;SP
ITAÚ UNIBANCO S.A.;2904;SP
ITAÚ UNIBANCO S.A.;0168;SP
ITAÚ UNIBANCO S.A.;0159;RS
ITAÚ UNIBANCO S.A.;0167;SP
ITAÚ UNIBANCO S.A.;0158;SP
ITAÚ UNIBANCO S.A.;0156;SP
ITAÚ UNIBANCO S.A.;0157;SP
ITAÚ UNIBANCO S.A.;0155;SP
ITAÚ UNIBANCO S.A.;0164;SP
ITAÚ UNIBANCO S.A.;0162;SP
ITAÚ UNIBANCO S.A.;0163;SP
ITAÚ UNIBANCO S.A.;0151;SP
ITAÚ UNIBANCO S.A.;0192;SP
ITAÚ UNIBANCO S.A.;0277;SP
ITAÚ UNIBANCO S.A.;0276;SP
ITAÚ UNIBANCO S.A.;0170;SP
ITAÚ UNIBANCO S.A.;0184;SP
ITAÚ UNIBANCO S.A.;3752;RJ
ITAÚ UNIBANCO S.A.;0187;SP
ITAÚ UNIBANCO S.A.;0174;SP
ITAÚ UNIBANCO S.A.;3730;PR
ITAÚ UNIBANCO S.A.;0191;SP
ITAÚ UNIBANCO S.A.;0271;RJ
ITAÚ UNIBANCO S.A.;0272;RJ
ITAÚ UNIBANCO S.A.;2929;PR
ITAÚ UNIBANCO S.A.;0186;SP
ITAÚ UNIBANCO S.A.;0176;SP
ITAÚ UNIBANCO S.A.;0278;SP
ITAÚ UNIBANCO S.A.;0177;SP
ITAÚ UNIBANCO S.A.;0279;SP
ITAÚ UNIBANCO S.A.;0179;SP
ITAÚ UNIBANCO S.A.;2775;PR
ITAÚ UNIBANCO S.A.;0173;SP
ITAÚ UNIBANCO S.A.;3722;PR
ITAÚ UNIBANCO S.A.;2924;PR
ITAÚ UNIBANCO S.A.;0196;SP
ITAÚ UNIBANCO S.A.;0199;SP
ITAÚ UNIBANCO S.A.;0175;SP
ITAÚ UNIBANCO S.A.;0190;SP
ITAÚ UNIBANCO S.A.;2774;PR
ITAÚ UNIBANCO S.A.;0188;SP
ITAÚ UNIBANCO S.A.;0273;PR
ITAÚ UNIBANCO S.A.;0280;RS
ITAÚ UNIBANCO S.A.;3720;PR
ITAÚ UNIBANCO S.A.;0185;SP
ITAÚ UNIBANCO S.A.;3738;PR
ITAÚ UNIBANCO S.A.;0189;SP
ITAÚ UNIBANCO S.A.;3399;PR
ITAÚ UNIBANCO S.A.;0268;SP
ITAÚ UNIBANCO S.A.;2952;PR
ITAÚ UNIBANCO S.A.;0183;SP
ITAÚ UNIBANCO S.A.;0180;SP
ITAÚ UNIBANCO S.A.;0194;SP
ITAÚ UNIBANCO S.A.;3727;PR
ITAÚ UNIBANCO S.A.;0023;RJ
ITAÚ UNIBANCO S.A.;0274;PR
ITAÚ UNIBANCO S.A.;0222;RJ
ITAÚ UNIBANCO S.A.;0281;RJ
ITAÚ UNIBANCO S.A.;0201;RJ
ITAÚ UNIBANCO S.A.;0283;RJ
ITAÚ UNIBANCO S.A.;0169;SP
ITAÚ UNIBANCO S.A.;0284;RJ
ITAÚ UNIBANCO S.A.;0285;SP
ITAÚ UNIBANCO S.A.;0090;RJ
ITAÚ UNIBANCO S.A.;0122;RJ
ITAÚ UNIBANCO S.A.;0229;RJ
ITAÚ UNIBANCO S.A.;0232;SP
ITAÚ UNIBANCO S.A.;0244;SP
ITAÚ UNIBANCO S.A.;0071;AM
ITAÚ UNIBANCO S.A.;0040;PA
ITAÚ UNIBANCO S.A.;0365;MA
ITAÚ UNIBANCO S.A.;0059;RJ
ITAÚ UNIBANCO S.A.;2951;PR
ITAÚ UNIBANCO S.A.;0263;SP
ITAÚ UNIBANCO S.A.;0256;PR
ITAÚ UNIBANCO S.A.;0200;PR
ITAÚ UNIBANCO S.A.;0366;CE
ITAÚ UNIBANCO S.A.;3735;PR
ITAÚ UNIBANCO S.A.;0369;AL
ITAÚ UNIBANCO S.A.;0361;PE
ITAÚ UNIBANCO S.A.;2933;PR
ITAÚ UNIBANCO S.A.;0239;SP
ITAÚ UNIBANCO S.A.;0070;ES
ITAÚ UNIBANCO S.A.;0202;SP
ITAÚ UNIBANCO S.A.;0257;SP
ITAÚ UNIBANCO S.A.;0269;RJ
ITAÚ UNIBANCO S.A.;0309;RJ
ITAÚ UNIBANCO S.A.;2907;PR
ITAÚ UNIBANCO S.A.;0374;PB
ITAÚ UNIBANCO S.A.;3733;PR
ITAÚ UNIBANCO S.A.;0372;PB
ITAÚ UNIBANCO S.A.;2909;PR
ITAÚ UNIBANCO S.A.;0352;MG
ITAÚ UNIBANCO S.A.;3726;PR
ITAÚ UNIBANCO S.A.;0382;RN
ITAÚ UNIBANCO S.A.;0392;RS
ITAÚ UNIBANCO S.A.;0333;SP
ITAÚ UNIBANCO S.A.;0363;PE
ITAÚ UNIBANCO S.A.;0305;RJ
ITAÚ UNIBANCO S.A.;0301;RJ
ITAÚ UNIBANCO S.A.;0308;RJ
ITAÚ UNIBANCO S.A.;0304;RJ
ITAÚ UNIBANCO S.A.;3725;PR
ITAÚ UNIBANCO S.A.;0303;RJ
ITAÚ UNIBANCO S.A.;0302;RJ
ITAÚ UNIBANCO S.A.;0310;RJ
ITAÚ UNIBANCO S.A.;2967;PR
ITAÚ UNIBANCO S.A.;0300;SP
ITAÚ UNIBANCO S.A.;0036;SP
ITAÚ UNIBANCO S.A.;0234;SP
ITAÚ UNIBANCO S.A.;0208;GO
ITAÚ UNIBANCO S.A.;0207;RS
ITAÚ UNIBANCO S.A.;0287;SP
ITAÚ UNIBANCO S.A.;0243;SP
ITAÚ UNIBANCO S.A.;0242;SP
ITAÚ UNIBANCO S.A.;0047;SP
ITAÚ UNIBANCO S.A.;0299;RJ
ITAÚ UNIBANCO S.A.;0137;SP
ITAÚ UNIBANCO S.A.;0296;RS
ITAÚ UNIBANCO S.A.;0292;SC
ITAÚ UNIBANCO S.A.;0295;RS
ITAÚ UNIBANCO S.A.;0154;SC
ITAÚ UNIBANCO S.A.;0291;BA
ITAÚ UNIBANCO S.A.;0297;SE
ITAÚ UNIBANCO S.A.;0311;RJ
ITAÚ UNIBANCO S.A.;0219;MG
ITAÚ UNIBANCO S.A.;0314;RJ
ITAÚ UNIBANCO S.A.;0298;SP
ITAÚ UNIBANCO S.A.;0074;SP
ITAÚ UNIBANCO S.A.;0293;RS
ITAÚ UNIBANCO S.A.;0288;MT
ITAÚ UNIBANCO S.A.;0150;SP
ITAÚ UNIBANCO S.A.;0092;SP
ITAÚ UNIBANCO S.A.;0062;SP
ITAÚ UNIBANCO S.A.;0223;SP
ITAÚ UNIBANCO S.A.;0218;SP
ITAÚ UNIBANCO S.A.;0081;SP
ITAÚ UNIBANCO S.A.;0245;SP
ITAÚ UNIBANCO S.A.;0038;SP
ITAÚ UNIBANCO S.A.;0044;SP
ITAÚ UNIBANCO S.A.;0290;GO
ITAÚ UNIBANCO S.A.;0253;SP
ITAÚ UNIBANCO S.A.;2773;PR
ITAÚ UNIBANCO S.A.;0294;RS
ITAÚ UNIBANCO S.A.;0289;SC
ITAÚ UNIBANCO S.A.;0364;PE
ITAÚ UNIBANCO S.A.;0226;BA
ITAÚ UNIBANCO S.A.;0353;MG
ITAÚ UNIBANCO S.A.;0411;SP
ITAÚ UNIBANCO S.A.;3734;PR
ITAÚ UNIBANCO S.A.;0421;SP
ITAÚ UNIBANCO S.A.;2930;PR
ITAÚ UNIBANCO S.A.;0429;SP
ITAÚ UNIBANCO S.A.;0428;SP
ITAÚ UNIBANCO S.A.;0452;SP
ITAÚ UNIBANCO S.A.;0467;SP
ITAÚ UNIBANCO S.A.;0434;SP
ITAÚ UNIBANCO S.A.;0462;SP
ITAÚ UNIBANCO S.A.;0435;SP
ITAÚ UNIBANCO S.A.;0447;SP
ITAÚ UNIBANCO S.A.;0440;SP
ITAÚ UNIBANCO S.A.;0465;SP
ITAÚ UNIBANCO S.A.;3724;PR
ITAÚ UNIBANCO S.A.;0454;SP
ITAÚ UNIBANCO S.A.;0445;SP
ITAÚ UNIBANCO S.A.;0466;SP
ITAÚ UNIBANCO S.A.;0444;SP
ITAÚ UNIBANCO S.A.;0482;MS
ITAÚ UNIBANCO S.A.;0504;SP
ITAÚ UNIBANCO S.A.;3737;PR
ITAÚ UNIBANCO S.A.;0501;BA
ITAÚ UNIBANCO S.A.;0443;BA
ITAÚ UNIBANCO S.A.;0519;BA
ITAÚ UNIBANCO S.A.;0478;PE
ITAÚ UNIBANCO S.A.;0453;PE
ITAÚ UNIBANCO S.A.;0459;RJ
ITAÚ UNIBANCO S.A.;3731;PR
ITAÚ UNIBANCO S.A.;0405;RJ
ITAÚ UNIBANCO S.A.;0488;RJ
ITAÚ UNIBANCO S.A.;0413;RJ
ITAÚ UNIBANCO S.A.;0458;RJ
ITAÚ UNIBANCO S.A.;0407;RJ
ITAÚ UNIBANCO S.A.;0417;RJ
ITAÚ UNIBANCO S.A.;0463;RJ
ITAÚ UNIBANCO S.A.;2936;PR
ITAÚ UNIBANCO S.A.;0408;RJ
ITAÚ UNIBANCO S.A.;0496;RJ
ITAÚ UNIBANCO S.A.;0402;RJ
ITAÚ UNIBANCO S.A.;0416;RJ
ITAÚ UNIBANCO S.A.;0406;RJ
ITAÚ UNIBANCO S.A.;0485;RJ
